TOT,Feature Type,Window Size,Step Size,Components Slow,Mixtures Slow,Components Fast,Mixtures Fast,Covariance Type,Mean Accuracy,Standard Deviation,Max Accuracy,Min Accuracy,True Positives,False Positives,True Negatives,False Negatives,Precision,Recall,F1 Score
3,Relevant Features,100ms,50ms,2,1,4,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,1,4,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,1,4,3,spherical,0.4480246913580246,0.0361749462159878,0.5308641975308642,0.3580246913580246,32.0,1.0,11.0,37.0,0.9696969696969696,0.463768115942029,0.6274509803921569
3,Relevant Features,100ms,50ms,2,1,4,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,1,4,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,1,4,4,spherical,0.451358024691358,0.0372143901839421,0.5679012345679012,0.3703703703703703,32.0,1.0,14.0,34.0,0.9696969696969696,0.4848484848484848,0.6464646464646465
3,Relevant Features,100ms,50ms,2,2,1,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,1,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,1,1,spherical,0.5671604938271605,0.0241180352020814,0.6296296296296297,0.5185185185185185,6.0,27.0,45.0,3.0,0.1818181818181818,0.6666666666666666,0.2857142857142857
3,Relevant Features,100ms,50ms,2,2,1,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,1,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,1,2,spherical,0.5641975308641975,0.0390989817829953,0.6666666666666666,0.4691358024691358,10.0,23.0,44.0,4.0,0.303030303030303,0.7142857142857143,0.4255319148936169
3,Relevant Features,100ms,50ms,2,2,1,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,1,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,1,3,spherical,0.5518518518518519,0.0451419883920548,0.6419753086419753,0.4444444444444444,14.0,19.0,38.0,10.0,0.4242424242424242,0.5833333333333334,0.4912280701754386
3,Relevant Features,100ms,50ms,2,2,1,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,1,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,1,4,spherical,0.5382716049382715,0.042516482364747,0.654320987654321,0.4320987654320987,18.0,15.0,35.0,13.0,0.5454545454545454,0.5806451612903226,0.5625
3,Relevant Features,100ms,50ms,2,2,2,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,2,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,2,1,spherical,0.5546913580246913,0.0431306151346819,0.6790123456790124,0.4567901234567901,11.0,22.0,44.0,4.0,0.3333333333333333,0.7333333333333333,0.4583333333333332
3,Relevant Features,100ms,50ms,2,2,2,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,2,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,2,2,spherical,0.5330864197530863,0.0520390506764448,0.6419753086419753,0.4320987654320987,19.0,14.0,33.0,15.0,0.5757575757575758,0.5588235294117647,0.5671641791044776
3,Relevant Features,100ms,50ms,2,2,2,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,2,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,2,3,spherical,0.5162962962962963,0.0515387371460709,0.691358024691358,0.3703703703703703,29.0,4.0,27.0,21.0,0.8787878787878788,0.58,0.6987951807228915
3,Relevant Features,100ms,50ms,2,2,2,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,2,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,2,4,spherical,0.5088888888888888,0.0442237318020979,0.6049382716049383,0.419753086419753,28.0,5.0,21.0,27.0,0.8484848484848485,0.509090909090909,0.6363636363636364
3,Relevant Features,100ms,50ms,2,2,3,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,3,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,3,1,spherical,0.5185185185185185,0.0531294686206173,0.6790123456790124,0.345679012345679,17.0,16.0,38.0,10.0,0.5151515151515151,0.6296296296296297,0.5666666666666667
3,Relevant Features,100ms,50ms,2,2,3,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,3,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,3,2,spherical,0.4987654320987654,0.0505117840629105,0.6296296296296297,0.3580246913580246,23.0,10.0,28.0,20.0,0.696969696969697,0.5348837209302325,0.6052631578947368
3,Relevant Features,100ms,50ms,2,2,3,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,3,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,3,3,spherical,0.4946913580246914,0.0490188757039383,0.6419753086419753,0.382716049382716,29.0,4.0,23.0,25.0,0.8787878787878788,0.5370370370370371,0.6666666666666667
3,Relevant Features,100ms,50ms,2,2,3,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,3,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,3,4,spherical,0.4830864197530864,0.0438455881968597,0.5802469135802469,0.382716049382716,25.0,8.0,22.0,26.0,0.7575757575757576,0.4901960784313725,0.5952380952380952
3,Relevant Features,100ms,50ms,2,2,4,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,4,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,4,1,spherical,0.5055555555555555,0.0565312133481084,0.654320987654321,0.3703703703703703,20.0,13.0,33.0,15.0,0.6060606060606061,0.5714285714285714,0.588235294117647
3,Relevant Features,100ms,50ms,2,2,4,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,4,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,4,2,spherical,0.4870370370370369,0.0414776232773638,0.6049382716049383,0.4074074074074074,27.0,6.0,22.0,26.0,0.8181818181818182,0.5094339622641509,0.627906976744186
3,Relevant Features,100ms,50ms,2,2,4,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,4,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,4,3,spherical,0.4755555555555555,0.0468641715125661,0.5802469135802469,0.3086419753086419,28.0,5.0,19.0,29.0,0.8484848484848485,0.4912280701754385,0.6222222222222222
3,Relevant Features,100ms,50ms,2,2,4,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,4,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,2,4,4,spherical,0.4656790123456789,0.0400076200636966,0.5555555555555556,0.3333333333333333,26.0,7.0,19.0,29.0,0.7878787878787878,0.4727272727272727,0.5909090909090909
3,Relevant Features,100ms,50ms,2,3,1,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,1,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,1,1,spherical,0.5823456790123456,0.0222944641933518,0.6296296296296297,0.5308641975308642,5.0,28.0,46.0,2.0,0.1515151515151515,0.7142857142857143,0.25
3,Relevant Features,100ms,50ms,2,3,1,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,1,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,1,2,spherical,0.5729629629629629,0.0354858284062839,0.654320987654321,0.4691358024691358,10.0,23.0,43.0,5.0,0.303030303030303,0.6666666666666666,0.4166666666666666
3,Relevant Features,100ms,50ms,2,3,1,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,1,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,1,3,spherical,0.5740740740740741,0.0403648956154859,0.6666666666666666,0.4691358024691358,14.0,19.0,40.0,8.0,0.4242424242424242,0.6363636363636364,0.5090909090909091
3,Relevant Features,100ms,50ms,2,3,1,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,1,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,1,4,spherical,0.5601234567901234,0.0411559463372524,0.6790123456790124,0.4567901234567901,16.0,17.0,39.0,9.0,0.4848484848484848,0.64,0.5517241379310344
3,Relevant Features,100ms,50ms,2,3,2,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,2,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,2,1,spherical,0.5618518518518518,0.0371805860123685,0.6666666666666666,0.4567901234567901,7.0,26.0,47.0,1.0,0.2121212121212121,0.875,0.3414634146341463
3,Relevant Features,100ms,50ms,2,3,2,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,2,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,2,2,spherical,0.55,0.0505833972688293,0.6666666666666666,0.3950617283950617,15.0,18.0,39.0,9.0,0.4545454545454545,0.625,0.5263157894736842
3,Relevant Features,100ms,50ms,2,3,2,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,2,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,2,3,spherical,0.5355555555555557,0.0456549820008366,0.6666666666666666,0.3950617283950617,20.0,13.0,34.0,14.0,0.6060606060606061,0.5882352941176471,0.5970149253731343
3,Relevant Features,100ms,50ms,2,3,2,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,2,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,2,4,spherical,0.5222222222222223,0.0531438104939034,0.6790123456790124,0.382716049382716,26.0,7.0,29.0,19.0,0.7878787878787878,0.5777777777777777,0.6666666666666666
3,Relevant Features,100ms,50ms,2,3,3,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,3,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,3,1,spherical,0.5533333333333332,0.0510036444003022,0.691358024691358,0.419753086419753,18.0,15.0,38.0,10.0,0.5454545454545454,0.6428571428571429,0.5901639344262296
3,Relevant Features,100ms,50ms,2,3,3,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,3,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,3,2,spherical,0.5225925925925925,0.0537017170059655,0.691358024691358,0.3703703703703703,21.0,12.0,35.0,13.0,0.6363636363636364,0.6176470588235294,0.6268656716417911
3,Relevant Features,100ms,50ms,2,3,3,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,3,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,3,3,spherical,0.5153086419753086,0.0499846036347014,0.6296296296296297,0.4074074074074074,27.0,6.0,24.0,24.0,0.8181818181818182,0.5294117647058824,0.6428571428571428
3,Relevant Features,100ms,50ms,2,3,3,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,3,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,3,4,spherical,0.4930864197530865,0.0503552385889048,0.6419753086419753,0.382716049382716,24.0,9.0,28.0,20.0,0.7272727272727273,0.5454545454545454,0.6233766233766234
3,Relevant Features,100ms,50ms,2,3,4,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,4,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,4,1,spherical,0.5449382716049382,0.0490426562990768,0.654320987654321,0.382716049382716,18.0,15.0,35.0,13.0,0.5454545454545454,0.5806451612903226,0.5625
3,Relevant Features,100ms,50ms,2,3,4,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,4,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,4,2,spherical,0.508395061728395,0.0474427594526074,0.6049382716049383,0.382716049382716,23.0,10.0,26.0,22.0,0.696969696969697,0.5111111111111111,0.5897435897435898
3,Relevant Features,100ms,50ms,2,3,4,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,4,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,4,3,spherical,0.4948148148148149,0.0518424447668956,0.6172839506172839,0.3333333333333333,24.0,9.0,26.0,22.0,0.7272727272727273,0.5217391304347826,0.6075949367088608
3,Relevant Features,100ms,50ms,2,3,4,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,4,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,3,4,4,spherical,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,1,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,1,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,1,1,spherical,0.5817283950617284,0.021826378400602,0.6666666666666666,0.5185185185185185,7.0,26.0,47.0,1.0,0.2121212121212121,0.875,0.3414634146341463
3,Relevant Features,100ms,50ms,2,4,1,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,1,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,1,2,spherical,0.5785185185185184,0.0333113782291345,0.6790123456790124,0.4938271604938271,9.0,24.0,46.0,2.0,0.2727272727272727,0.8181818181818182,0.4090909090909091
3,Relevant Features,100ms,50ms,2,4,1,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,1,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,1,3,spherical,0.5648148148148148,0.0366803815228286,0.6296296296296297,0.4814814814814814,6.0,27.0,45.0,3.0,0.1818181818181818,0.6666666666666666,0.2857142857142857
3,Relevant Features,100ms,50ms,2,4,1,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,1,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,1,4,spherical,0.5544444444444444,0.0429478829785541,0.6790123456790124,0.4320987654320987,10.0,23.0,45.0,3.0,0.303030303030303,0.7692307692307693,0.4347826086956521
3,Relevant Features,100ms,50ms,2,4,2,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,2,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,2,1,spherical,0.5751851851851852,0.0349666159073768,0.6666666666666666,0.4814814814814814,6.0,27.0,48.0,0.0,0.1818181818181818,1.0,0.3076923076923077
3,Relevant Features,100ms,50ms,2,4,2,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,2,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,2,2,spherical,0.5490123456790124,0.0425686101742689,0.654320987654321,0.4444444444444444,16.0,17.0,37.0,11.0,0.4848484848484848,0.5925925925925926,0.5333333333333333
3,Relevant Features,100ms,50ms,2,4,2,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,2,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,2,3,spherical,0.5337037037037037,0.0481277259633307,0.654320987654321,0.4320987654320987,16.0,17.0,37.0,11.0,0.4848484848484848,0.5925925925925926,0.5333333333333333
3,Relevant Features,100ms,50ms,2,4,2,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,2,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,2,4,spherical,0.5204938271604937,0.0550379176773504,0.6419753086419753,0.3950617283950617,20.0,13.0,32.0,16.0,0.6060606060606061,0.5555555555555556,0.5797101449275361
3,Relevant Features,100ms,50ms,2,4,3,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,3,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,3,1,spherical,0.554320987654321,0.0464072743931172,0.654320987654321,0.419753086419753,16.0,17.0,37.0,11.0,0.4848484848484848,0.5925925925925926,0.5333333333333333
3,Relevant Features,100ms,50ms,2,4,3,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,3,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,3,2,spherical,0.5179012345679013,0.0447647919983108,0.6419753086419753,0.4074074074074074,18.0,15.0,34.0,14.0,0.5454545454545454,0.5625,0.5538461538461538
3,Relevant Features,100ms,50ms,2,4,3,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,3,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,3,3,spherical,0.5109876543209877,0.0446119955599759,0.6296296296296297,0.4074074074074074,23.0,10.0,28.0,20.0,0.696969696969697,0.5348837209302325,0.6052631578947368
3,Relevant Features,100ms,50ms,2,4,3,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,3,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,3,4,spherical,0.5011111111111111,0.0509652298758908,0.6172839506172839,0.3086419753086419,20.0,13.0,30.0,18.0,0.6060606060606061,0.5263157894736842,0.5633802816901409
3,Relevant Features,100ms,50ms,2,4,4,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,4,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,4,1,spherical,0.525925925925926,0.0504211798929929,0.691358024691358,0.419753086419753,14.0,19.0,42.0,6.0,0.4242424242424242,0.7,0.5283018867924527
3,Relevant Features,100ms,50ms,2,4,4,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,4,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,4,2,spherical,0.5113580246913579,0.0467893090909293,0.6790123456790124,0.3950617283950617,24.0,9.0,31.0,17.0,0.7272727272727273,0.5853658536585366,0.6486486486486487
3,Relevant Features,100ms,50ms,2,4,4,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,4,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,4,3,spherical,0.4933333333333333,0.0487590244266553,0.5925925925925926,0.3950617283950617,23.0,10.0,25.0,23.0,0.696969696969697,0.5,0.5822784810126582
3,Relevant Features,100ms,50ms,2,4,4,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,4,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,2,4,4,4,spherical,0.4814814814814815,0.0467834452382627,0.5679012345679012,0.3580246913580246,22.0,11.0,24.0,24.0,0.6666666666666666,0.4782608695652174,0.5569620253164557
3,Relevant Features,100ms,50ms,3,1,1,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,1,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,1,1,spherical,0.5828395061728394,0.025318877785583,0.6296296296296297,0.5185185185185185,4.0,29.0,47.0,1.0,0.1212121212121212,0.8,0.2105263157894737
3,Relevant Features,100ms,50ms,3,1,1,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,1,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,1,2,spherical,0.5698765432098765,0.0442285565977079,0.6790123456790124,0.4691358024691358,11.0,22.0,44.0,4.0,0.3333333333333333,0.7333333333333333,0.4583333333333332
3,Relevant Features,100ms,50ms,3,1,1,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,1,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,1,3,spherical,0.5546913580246914,0.047663115672823,0.6666666666666666,0.4320987654320987,14.0,19.0,40.0,8.0,0.4242424242424242,0.6363636363636364,0.5090909090909091
3,Relevant Features,100ms,50ms,3,1,1,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,1,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,1,4,spherical,0.5535802469135802,0.0528625771717002,0.6666666666666666,0.4320987654320987,17.0,16.0,37.0,11.0,0.5151515151515151,0.6071428571428571,0.5573770491803278
3,Relevant Features,100ms,50ms,3,1,2,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,2,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,2,1,spherical,0.5580246913580246,0.0454951253646624,0.6666666666666666,0.4320987654320987,11.0,22.0,43.0,5.0,0.3333333333333333,0.6875,0.4489795918367347
3,Relevant Features,100ms,50ms,3,1,2,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,2,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,2,2,spherical,0.528395061728395,0.0532727136059047,0.6666666666666666,0.382716049382716,22.0,11.0,32.0,16.0,0.6666666666666666,0.5789473684210527,0.619718309859155
3,Relevant Features,100ms,50ms,3,1,2,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,2,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,2,3,spherical,0.5135802469135802,0.046357983593873,0.6296296296296297,0.4074074074074074,25.0,8.0,26.0,22.0,0.7575757575757576,0.5319148936170213,0.625
3,Relevant Features,100ms,50ms,3,1,2,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,2,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,2,4,spherical,0.5039506172839507,0.0388204375030951,0.5925925925925926,0.419753086419753,27.0,6.0,21.0,27.0,0.8181818181818182,0.5,0.6206896551724137
3,Relevant Features,100ms,50ms,3,1,3,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,3,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,3,1,spherical,0.521604938271605,0.0432759635711879,0.6419753086419753,0.419753086419753,23.0,10.0,29.0,19.0,0.696969696969697,0.5476190476190477,0.6133333333333334
3,Relevant Features,100ms,50ms,3,1,3,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,3,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,3,2,spherical,0.5024691358024692,0.0497057336770306,0.6296296296296297,0.3950617283950617,27.0,6.0,24.0,24.0,0.8181818181818182,0.5294117647058824,0.6428571428571428
3,Relevant Features,100ms,50ms,3,1,3,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,3,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,3,3,spherical,0.5001234567901234,0.0408899251374625,0.5925925925925926,0.4074074074074074,28.0,5.0,20.0,28.0,0.8484848484848485,0.5,0.6292134831460674
3,Relevant Features,100ms,50ms,3,1,3,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,3,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,3,4,spherical,0.4912345679012345,0.0394789643960178,0.5802469135802469,0.3703703703703703,30.0,3.0,17.0,31.0,0.9090909090909092,0.4918032786885246,0.6382978723404255
3,Relevant Features,100ms,50ms,3,1,4,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,4,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,4,1,spherical,0.5227160493827161,0.0441768349365183,0.6296296296296297,0.3950617283950617,24.0,9.0,27.0,21.0,0.7272727272727273,0.5333333333333333,0.6153846153846153
3,Relevant Features,100ms,50ms,3,1,4,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,4,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,4,2,spherical,0.4972839506172839,0.0431950591878414,0.6172839506172839,0.3950617283950617,27.0,6.0,23.0,25.0,0.8181818181818182,0.5192307692307693,0.6352941176470589
3,Relevant Features,100ms,50ms,3,1,4,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,4,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,4,3,spherical,0.4907407407407408,0.04129348197611,0.6049382716049383,0.3703703703703703,28.0,5.0,21.0,27.0,0.8484848484848485,0.509090909090909,0.6363636363636364
3,Relevant Features,100ms,50ms,3,1,4,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,4,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,1,4,4,spherical,0.4749382716049383,0.0358855995298932,0.5802469135802469,0.382716049382716,30.0,3.0,17.0,31.0,0.9090909090909092,0.4918032786885246,0.6382978723404255
3,Relevant Features,100ms,50ms,3,2,1,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,1,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,1,1,spherical,0.5786419753086419,0.0198035620522886,0.6296296296296297,0.5308641975308642,4.0,29.0,47.0,1.0,0.1212121212121212,0.8,0.2105263157894737
3,Relevant Features,100ms,50ms,3,2,1,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,1,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,1,2,spherical,0.5816049382716049,0.033259864164534,0.654320987654321,0.4938271604938271,6.0,27.0,47.0,1.0,0.1818181818181818,0.8571428571428571,0.3
3,Relevant Features,100ms,50ms,3,2,1,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,1,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,1,3,spherical,0.575679012345679,0.0432153435694927,0.6666666666666666,0.4691358024691358,8.0,25.0,46.0,2.0,0.2424242424242424,0.8,0.372093023255814
3,Relevant Features,100ms,50ms,3,2,1,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,1,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,1,4,spherical,0.5607407407407407,0.041836371367651,0.6419753086419753,0.4814814814814814,13.0,20.0,39.0,9.0,0.3939393939393939,0.5909090909090909,0.4727272727272727
3,Relevant Features,100ms,50ms,3,2,2,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,2,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,2,1,spherical,0.5708641975308641,0.0346172487275494,0.6666666666666666,0.4814814814814814,10.0,23.0,44.0,4.0,0.303030303030303,0.7142857142857143,0.4255319148936169
3,Relevant Features,100ms,50ms,3,2,2,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,2,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,2,2,spherical,0.5590123456790123,0.050211562776191,0.691358024691358,0.4567901234567901,13.0,20.0,43.0,5.0,0.3939393939393939,0.7222222222222222,0.5098039215686274
3,Relevant Features,100ms,50ms,3,2,2,3,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,2,3,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,2,3,spherical,0.5382716049382716,0.0576161080966816,0.7037037037037037,0.3950617283950617,18.0,15.0,39.0,9.0,0.5454545454545454,0.6666666666666666,0.6
3,Relevant Features,100ms,50ms,3,2,2,4,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,2,4,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,2,4,spherical,0.5254320987654321,0.0459391989315861,0.6172839506172839,0.382716049382716,21.0,12.0,29.0,19.0,0.6363636363636364,0.525,0.5753424657534246
3,Relevant Features,100ms,50ms,3,2,3,1,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,3,1,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,3,1,spherical,0.5623456790123457,0.044043977689761,0.691358024691358,0.4691358024691358,14.0,19.0,42.0,6.0,0.4242424242424242,0.7,0.5283018867924527
3,Relevant Features,100ms,50ms,3,2,3,2,full,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,3,2,diag,,,,,,,,,,,
3,Relevant Features,100ms,50ms,3,2,3,2,spherical,0.5250617283950617,0.0477014735056217,0.6296296296296297,0.382716049382716,18.0,15.0,33.0,15.0,0.5454545454545454,0.5454545454545454,0.5454545454545454
3,Relevant Features,100ms,50ms,3,2,3,3,full,,,,,,,,,,,
